order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
69,77,Ella King,79,Body Butter,Bath and Body,card,4,8.99,2024-06-05T20:11:49.000-07:00,Australia,Darwin,www.mysmartpharmacy.com,27689297,1,payment successful
70,20,Johan van der Merwe,9,Contact Lens Disinfecting Solution,Eye Care,wallet,7,22.99,2024-05-31T08:47:49.000-07:00,South Africa,Cape Town,www.cvs.com,94957164,1,payment successful
71,105,Eleanor Morgan,131,Ankle Support,Supports and Braces,wallet,2,12.99,2024-09-22T11:53:47.000-07:00,United Kingdom,Coventry,www.medicalnewstoday.com/pharmacy,75706472,1,payment successful
72,158,Olivia Thomas,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,9,4.49,2024-02-27T07:26:31.000-08:00,United States of America,San Diego,www.cvs.com,89602848,1,payment successful
73,195,Naoki Mori,103,Gauze Pads,First Aid,card,6,4.99,2024-04-13T03:15:02.000-07:00,Japan,Saitama,www.healthmart.com,51155739,1,payment successful
74,118,Shota Inoue,45,Shaving Brush,Shaving and Grooming,wallet,2,7.99,2024-08-28T15:19:56.000-07:00,Japan,Hamamatsu,www.pillpack.com,72924581,1,payment successful
75,183,Kenta Nakamura,89,Cough Drops,"Cough, Cold, and Flu",wallet,8,3.99,2024-02-07T02:03:21.000-08:00,Japan,Kagoshima,www.medicalnewstoday.com/pharmacy,91913775,1,payment successful
76,69,Pierre Lefevre,33,Foot Spray,Foot Care,internet banking,9,7.49,2024-11-24T10:23:41.000-08:00,France,Toulouse,www.pillpack.com,78158528,1,payment successful
77,133,Akira Ishikawa,29,Dry Shampoo,Hair Care,card,6,6.49,2024-08-13T04:28:42.000-07:00,Japan,Matsuyama,www.medicalnewstoday.com/pharmacy,91615931,1,payment successful
78,92,Zoe Nelson,149,Shoulder Immobilizer,Supports and Braces,card,1,18.99,2024-10-30T19:11:32.000-07:00,Australia,Wollongong,www.cvs.com,33676303,0,card expired
79,73,Aiko Sato,17,Dental Picks,Oral Care,wallet,7,3.99,2024-12-04T11:57:02.000-08:00,Japan,Hiroshima,www.cvs.com,83495170,1,payment successful
80,32,Tomáš Novák,148,Neck Brace,Supports and Braces,wallet,3,16.99,2024-10-10T03:24:23.000-07:00,Czech Republic,Prague,www.safeway.com/pharmacy,37711077,1,payment successful
81,157,James Anderson,73,Panty Liners,Feminine Care,wallet,7,4.99,2024-12-22T18:57:56.000-08:00,United States of America,San Antonio,www.healthmart.com,84754878,1,payment successful
82,7,Marie Dubois,21,Shampoo,Hair Care,upi,2,5.99,2024-06-21T12:08:52.000-07:00,France,Paris,www.healthmart.com,44814127,1,payment successful
83,146,Isaac Foster,38,Foot Lotion,Foot Care,card,5,7.99,2024-07-13T20:18:17.000-07:00,United States of America,El Paso,www.pharmacytimes.com,44964270,1,payment successful
84,212,Logan Lewis,6,Eye Wash,Eye Care,card,6,5.49,2024-03-28T04:30:05.000-07:00,United States of America,Fort Worth,www.drugstore.com,52703952,1,payment successful
85,6,Hans Müller,125,Acne Treatment Gel,Skin Ailments,wallet,9,8.99,2024-01-11T00:19:32.000-08:00,Germany,Berlin,www.chemistdirect.co.uk,70607973,1,payment successful
86,68,Kenji Nakamura,44,Beard Oil,Shaving and Grooming,wallet,8,6.99,2024-06-04T11:21:21.000-07:00,Japan,Kyoto,www.cvs.com,23727728,1,payment successful
87,99,Marcel Proust,90,Nasal Decongestant,"Cough, Cold, and Flu",card,2,6.99,2024-07-03T07:25:09.000-07:00,France,Reims,www.safeway.com/pharmacy,12488399,1,payment successful
88,53,Hiroshi Tanaka,83,Throat Lozenges,"Ear, Nose, and Throat Care",wallet,9,5.99,2024-04-25T17:07:32.000-07:00,Japan,Nagoya,www.walgreens.com,57552969,1,payment successful
89,160,Ava White,102,Antiseptic Wipes,First Aid,upi,5,2.99,2024-03-20T22:42:35.000-07:00,United States of America,San Jose,www.safeway.com/pharmacy,76076241,1,payment successful
90,137,Scarlett Turner,127,Insulin Syringes,Diabetes Management,wallet,8,19.99,2024-09-03T01:02:42.000-07:00,Australia,Albury,www.walgreens.com,14340075,0,insufficient funds
91,16,Emily Johnson,32,Foot Powder,Foot Care,card,9,5.99,2024-09-03T10:03:16.000-07:00,United Kingdom,London,www.walgreens.com,63286479,0,bank refused to authorize transaction
92,62,Sophia Taylor,90,Nasal Decongestant,"Cough, Cold, and Flu",wallet,4,6.99,2024-01-08T05:11:50.000-08:00,Australia,Adelaide,www.amazon.com/pharmacy,88358486,1,payment successful
93,143,Kaito Sakamoto,46,Electric Shaver,Shaving and Grooming,wallet,9,29.99,2024-12-28T22:28:44.000-08:00,Japan,Okinawa,www.amazon.com/pharmacy,29709565,1,payment successful
94,191,Yuto Inoue,15,Denture Cleaner,Oral Care,internet banking,3,4.99,2024-04-07T00:25:45.000-07:00,Japan,Shizuoka,www.safeway.com/pharmacy,61943072,1,payment successful
95,158,Olivia Thomas,64,Sunscreen Spray,Sun Care,internet banking,4,14.99,2024-07-13T10:45:29.000-07:00,United States of America,San Diego,www.healthmart.com,88483411,1,payment successful
96,94,----////----,123,Eczema Relief Cream,XXXXXXXX,wallet,1,9.99,2024-08-14T18:32:17.000-07:00,ROGUEROGUE,Rennes,www.cvs.com,31378969,1,""
97,100,Freddie Turner,67,Incontinence Pads,Incontinence,wallet,1,8.99,2024-03-26T20:04:44.000-07:00,United Kingdom,Leicester,www.chemistdirect.co.uk,55664895,1,payment successful
98,211,Ava Clark,68,Bed Protection Underpads,Incontinence,card,1,15.99,2024-12-11T23:37:55.000-08:00,United States of America,Jacksonville,www.pharmacytimes.com,93643739,1,payment successful
99,219,Chloe Martin,113,Stool Softener,Digestive Health and Nausea,card,9,5.99,2024-01-04T05:20:54.000-08:00,Australia,Perth,www.alldaychemist.com,13304299,1,payment successful
100,196,Henri Dubois,34,Foot Scrub,Foot Care,wallet,2,6.99,2024-04-07T13:54:38.000-07:00,France,Dijon,www.goodrx.com,89356378,1,payment successful
101,216,Jack Thompson,74,Menstrual Cup,Feminine Care,internet banking,3,19.99,2024-03-07T07:27:20.000-08:00,Australia,Sydney,www.walgreens.com,30409073,1,payment successful
102,95,Hannah Baker,13,Mouthwash,Oral Care,card,5,3.49,2024-07-09T09:41:42.000-07:00,United Kingdom,Nottingham,www.1mg.com,33259757,1,payment successful
103,115,Jessica Hughes,12,Toothbrush,Oral Care,card,7,1.99,2024-01-25T11:17:03.000-08:00,United Kingdom,Oxford,www.amazon.com/pharmacy,55415715,1,payment successful
104,47,Sofia Lopez,99,Pain Relief Gel,Pain Relief and Management,card,2,11.99,2024-10-17T21:15:00.000-07:00,Mexico,Guadalajara,www.walgreens.com,80466406,1,payment successful
105,167,William Hall,40,Foot Massager,Foot Care,card,4,19.99,2024-03-16T15:03:25.000-07:00,United States of America,Indianapolis,www.drugstore.com,59865837,1,payment successful
106,3,Carlos Garcia,138,Calf Support,Supports and Braces,wallet,1,9.99,2024-12-24T02:52:36.000-08:00,Mexico,Mexico City,www.walgreens.com,89596748,1,payment successful
107,128,Takeshi Yamaguchi,35,Foot Soak,Foot Care,wallet,2,4.99,2024-11-10T00:14:46.000-08:00,Japan,Himeji,www.expresspharmacy.co.uk,52617429,1,payment successful
108,122,Lily Cooper,82,Nasal Spray,"Ear, Nose, and Throat Care",card,4,7.99,2024-09-27T16:02:59.000-07:00,Australia,Ballarat,www.walmart.com/pharmacy,58663020,1,payment successful
109,118,Shota Inoue,75,Feminine Wipes,Feminine Care,wallet,3,3.99,2024-01-08T04:54:43.000-08:00,Japan,Hamamatsu,www.healthmart.com,97717556,1,payment successful
110,142,Zara Morgan,6,Eye Wash,Eye Care,card,4,5.49,2024-03-12T20:57:04.000-07:00,Australia,Rockhampton,www.goodrx.com,57513450,1,payment successful
111,215,Amelia Hall,36,Foot File,Foot Care,card,1,3.99,2024-10-10T08:22:29.000-07:00,United States of America,Charlotte,www.medicalnewstoday.com/pharmacy,85206658,1,payment successful
112,219,Chloe Martin,74,Menstrual Cup,Feminine Care,wallet,1,19.99,2024-01-22T19:26:55.000-08:00,Australia,Perth,www.goodrx.com,29406290,1,payment successful
113,125,Amber Foster,63,Sunburn Relief Spray,Sun Care,card,5,9.99,2024-05-19T16:06:57.000-07:00,United Kingdom,Aberdeen,www.walgreens.com,55327263,1,payment successful
114,30,Juan Perez,3,Eye Itch Relief Pills,Eye Care,wallet,3,24.99,2024-04-08T05:41:15.000-07:00,Chile,Santiago,www.expresspharmacy.co.uk,59618290,1,payment successful
115,199,Yoshio Matsumoto,15,Denture Cleaner,Oral Care,upi,8,4.99,2024-04-27T17:48:53.000-07:00,Japan,Kobe,www.cvs.com,28837037,1,payment successful
116,73,Aiko Sato,76,Body Wash,Bath and Body,wallet,6,5.99,2024-07-18T03:38:36.000-07:00,Japan,Hiroshima,www.goodrx.com,53128883,1,payment successful
117,159,Benjamin Jackson,49,Pre-Shave Oil,Shaving and Grooming,card,3,8.99,2024-12-13T04:14:06.000-08:00,United States of America,Dallas,www.walgreens.com,17089863,1,payment successful
118,194,Paul Dupont,7,Lens Wipes,Eye Care,wallet,4,11.99,2024-05-11T14:42:22.000-07:00,France,Grenoble,www.goodrx.com,51525658,1,payment successful
119,26,Lucas Martin,25,Hair Mousse,Hair Care,internet banking,6,8.99,2024-07-29T00:59:22.000-07:00,Argentina,Buenos Aires,www.cvs.com,20176211,1,payment successful
120,115,Jessica Hughes,30,Leave-in Conditioner,Hair Care,card,1,7.49,2024-06-11T16:46:22.000-07:00,United Kingdom,Oxford,www.cvs.com,94207218,1,payment successful
121,122,Lily Cooper,131,Ankle Support,Supports and Braces,internet banking,3,12.99,2024-10-16T02:19:11.000-07:00,Australia,Ballarat,www.alldaychemist.com,72956232,1,payment successful
122,203,Emma Brown,29,Dry Shampoo,Hair Care,card,5,6.49,2024-08-24T20:21:07.000-07:00,United States of America,Chicago,www.cvs.com,32597936,1,payment successful
123,161,Lucas Harris,94,Cold and Flu Tea,"Cough, Cold, and Flu",card,7,5.49,2024-02-04T17:37:18.000-08:00,United States of America,Austin,www.pillpack.com,74171201,1,payment successful
124,137,Scarlett Turner,16,Teeth Whitening Strips,Oral Care,card,5,19.99,2024-03-06T03:52:41.000-08:00,Australia,Albury,www.expresspharmacy.co.uk,28250441,1,payment successful
125,175,Yuki Tanaka,34,Foot Scrub,Foot Care,wallet,4,6.99,2024-01-29T14:46:11.000-08:00,Japan,Nagano,www.walgreens.com,23860031,1,payment successful
126,29,Marta Nowak,94,Cold and Flu Tea,"Cough, Cold, and Flu",wallet,3,5.49,2024-02-13T10:41:25.000-08:00,Poland,Krakow,www.walgreens.com,51789137,1,payment successful
127,3,Carlos Garcia,34,Foot Scrub,Foot Care,card,7,6.99,2024-10-29T03:54:53.000-07:00,Mexico,Mexico City,www.walgreens.com,40567911,1,payment successful
128,83,Haruto Takahashi,97,Pain Relief Patch,Pain Relief and Management,wallet,4,14.99,2024-10-19T14:15:39.000-07:00,Japan,Fukuoka,www.cvs.com,96079339,1,payment successful
129,133,Akira Ishikawa,16,Teeth Whitening Strips,Oral Care,wallet,4,19.99,2024-05-25T20:26:41.000-07:00,Japan,Matsuyama,www.healthmart.com,66639173,1,payment successful
130,121,Nathan Bell,26,Hair Serum,Hair Care,internet banking,8,9.99,2024-07-03T06:14:58.000-07:00,United States of America,San Francisco,www.1mg.com,27982506,1,payment successful
131,159,Benjamin Jackson,49,Pre-Shave Oil,Shaving and Grooming,card,8,8.99,2024-03-17T19:39:47.000-07:00,United States of America,Dallas,www.walgreens.com,75415124,1,payment successful
132,114,Paul Cézanne,105,Hydrocortisone Cream,First Aid,wallet,1,5.99,2024-04-23T01:02:39.000-07:00,France,Angers,www.iherb.com,88211557,1,payment successful
133,46,Lucas Rossi,117,Ovulation Test,Home Tests and Monitoring,upi,1,14.99,2024-05-29T13:53:16.000-07:00,Argentina,Cordoba,www.pharmacytimes.com,17466916,1,payment successful
134,30,Juan Perez,19,Orthodontic Wax,Oral Care,internet banking,9,1.99,2024-03-23T18:23:56.000-07:00,Chile,Santiago,www.walgreens.com,20190035,1,payment successful
135,235,Oscar Johnson,69,Incontinence Liners,Incontinence,upi,4,7.99,2024-03-26T11:12:07.000-07:00,United Kingdom,Sheffield,www.chemistwarehouse.com.au,64817079,1,payment successful
136,11,Ahmed Khan,14,Dental Floss,Oral Care,wallet,9,2.79,2024-05-18T21:24:52.000-07:00,India,Mumbai,www.walgreens.com,39837214,1,payment successful
137,6,Hans Müller,142,Arch Support,Supports and Braces,wallet,4,6.99,2024-03-19T17:05:49.000-07:00,Germany,Berlin,www.walgreens.com,98295038,1,payment successful
138,58,Yuki Yamamoto,61,Sunscreen Lotion,Sun Care,wallet,6,15.99,2024-10-29T08:35:50.000-07:00,Japan,Sapporo,www.riteaid.com,85289525,1,payment successful
139,214,Benjamin Scott,89,Cough Drops,"Cough, Cold, and Flu",wallet,1,3.99,2024-09-09T08:59:07.000-07:00,United States of America,San Francisco,www.chemistwarehouse.com.au,76709663,1,payment successful
140,211,Ava Clark,93,Cough Suppressant,"Cough, Cold, and Flu",wallet,5,7.49,2024-12-06T11:05:30.000-08:00,United States of America,Jacksonville,www.walgreens.com,81064754,0,bank refused to authorize transaction
141,143,Kaito Sakamoto,21,Shampoo,Hair Care,card,2,5.99,2024-06-12T13:37:39.000-07:00,Japan,Okinawa,www.goodrx.com,16290589,1,payment successful
142,173,Mason Baker,63,Sunburn Relief Spray,Sun Care,card,5,9.99,2024-05-20T17:47:05.000-07:00,United States of America,Detroit,www.walgreens.com,81038884,1,payment successful
143,127,Sienna Reed,30,Leave-in Conditioner,Hair Care,wallet,6,7.49,2024-07-11T01:51:23.000-07:00,Australia,Bendigo,www.healthmart.com,95159329,1,payment successful
144,33,Sofia Hernandez,38,Foot Lotion,Foot Care,card,2,7.99,2024-11-18T06:32:15.000-08:00,Colombia,Bogotá,www.cvs.com,26263618,1,payment successful
145,185,Rina Takahashi,30,Leave-in Conditioner,Hair Care,card,8,7.49,2024-05-17T08:54:37.000-07:00,Japan,Yokohama,www.walgreens.com,58725520,1,payment successful
146,176,Marie Dubois,22,Conditioner,Hair Care,wallet,7,6.99,2024-04-17T12:49:32.000-07:00,France,Lyon,www.walgreens.com,53655254,1,payment successful
147,52,Jane Doe,71,Sanitary Pads,Feminine Care,wallet,7,5.99,2024-02-04T20:00:41.000-08:00,Australia,Brisbane,www.amazon.com/pharmacy,17918633,1,payment successful
148,36,Lucas Moreira,88,Flu Relief Tablets,"Cough, Cold, and Flu",upi,2,9.99,2024-05-17T22:51:42.000-07:00,Brazil,Rio de Janeiro,www.mysmartpharmacy.com,13042114,1,payment successful
149,35,Nina Schmidt,79,Body Butter,Bath and Body,wallet,2,8.99,2024-07-01T02:05:10.000-07:00,Germany,Munich,www.riteaid.com,22789071,1,payment successful
150,7,Marie Dubois,17,Dental Picks,Oral Care,wallet,3,3.99,2024-05-23T02:43:28.000-07:00,France,Paris,www.cvs.com,44427355,1,payment successful
